InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ItemTotal
548163,22680,FREN$CH BLU!E &M*ETAL DOO^R @SI#GN% 5,1,2011.03.29 13:43:00,2.46,,United Kingdom,2.46
562201,48194,DOORM@AT* HE*AR$TS,1,2011.03.08 12:31:00,7.95,14527.0,United Kingdom,7.95
559337,21329,DINOSAUR*S  WRIT#I%NG$ ^SE&T,6,2011.07.07 16:27:00,0.83,,United Kingdom,4.9799999999999995
564974,22675,F@RENC^H* KI^TCH*EN SIGN BLUE^ ^METAL,1,08-31-2011 03:32 PM,2.46,,United Kingdom,2.46
563565,84406B,CRE#AM CU^PI&D HE%A$R&TS C!OAT !H&ANGER,3,2011.08.17 14:22:00,4.15,17338.0,United Kingdom,12.45
542102,21355,T#OA&S@T# #IT#S - I LOV%E% YOU,12,01-25-2011 01:26 PM,1.25,12744.0,Singapore,15.0
C549253,22466,F@AIR^Y* T#AL&E COTTAGE !NI%G%HTLIGHT@,-1,04/07/2011 12:20:00,1.95,12408.0,Belgium,-1.95
550802,85066,CREAM SWE$E$THEART MINI* CHEST^,2,2011.04.20 15:21:00,12.75,17120.0,United Kingdom,25.5
578045,79161A,ST GEORGE SET OF 1&0@ PARTY L&IGH$TS,1,11-22-2011 02:43 PM,2.95,17297.0,United Kingdom,2.95
552695,21891,TRA^DI%T&IO&NAL WOOD%EN %S%KIPPI@NG RO^PE,12,10-05-2011 03:31 PM,1.45,16320.0,Unspecified,17.4
569491,20725,LUNCH B#AG$ R^ED $RETROSPOT&,2,04-10-2011 01:25 PM,1.65,14056.0,United Kingdom,3.3
581310,23552,BICYCL%E PU@NCTURE &REPAIR KIT$,2,12/08/2011 11:43:00,2.08,16442.0,United Kingdom,4.16
540023,20726,LUNCH #B@AG$ WOODLA!N^D,1,2011.04.01 12:58:00,1.65,15039.0,United Kingdom,1.65
580612,21253,SE^T OF PICTURE FRAME$ & STIC^KERS,1,05-12-2011 11:58 AM,5.79,,United Kingdom,5.79
561051,15056BL,E@DWARDI@AN PAR#ASOL! B@LACK@,120,2011.07.24 13:11:00,4.95,16684.0,United Kingdom,594.0
550474,21174,POT$T@ERING IN T*H^E #SHED MET#AL! $SIGN,1,04-18-2011 01:58 PM,4.13,,United Kingdom,4.13
564367,22139,RET$RO#SPOT TE*A SET CER^AMI@C% 1&1 &PC*,3,2011.08.25 09:18:00,4.95,12712.0,Germany,14.85
540826,22663,JUMBO BAG DOLLY GIRL DE%SIG&N,10,01/11/2011 14:00:00,1.95,13102.0,United Kingdom,19.5
552469,22037,ROBOT BIR!THDAY $CARD,12,09-05-2011 03:34 PM,0.42,12867.0,United Kingdom,5.04
555017,22829,SWEE#THEART$ WIRE WA^LL TIDY,3,05-31-2011 11:14 AM,9.95,16801.0,United Kingdom,29.85
550474,85194L,HANGIN*G SPRI#NG FL&OWER EG&G #LAR!GE,1,18/04/2011 13:58:00,1.63,,United Kingdom,1.63
578347,21877,HOME SWEET HO#ME MUG$,1,2011.11.24 09:26:00,3.29,,United Kingdom,3.29
566985,82578,KITCHEN M^ETAL$ ^SI$GN,1,09-16-2011 10:42 AM,1.25,,United Kingdom,1.25
559715,16236,KIT^TY^ PENC!IL ERA%SE!RS&,28,07/12/2011 10:47:00,0.21,14132.0,United Kingdom,5.88
552964,22855,FIN$E @WICKER! H&EART*,12,12-05-2011 01:05 PM,1.25,16057.0,United Kingdom,15.0
576554,21156,RE!T*ROSPOT CHI&LDRE*NS APRO@N,8,11-15-2011 12:57 PM,1.95,13066.0,United Kingdom,15.6
573174,22563,H^APPY ^ST^ENC^IL CRAF#T,1,10-28-2011 10:25 AM,1.25,,United Kingdom,1.25
559864,23188,VI*NT^AGE  2 ME^TER FOLDING R#ULER$,12,2011.07.13 10:38:00,1.65,14916.0,United Kingdom,19.799999999999997
575989,23526,D*OG *L!ICENCE WALL% #ART,2,13/11/2011 14:20:00,5.95,14698.0,United Kingdom,11.9
565235,22815,CA!R@D! PSY%CHEDELIC APPLES,12,09/02/2011 09:43:00,0.42,13418.0,United Kingdom,5.04
574587,85099C,JUMBO  BAG BAR%O^Q%UE BL*ACK@ WHIT!E,10,11/06/2011 10:29:00,2.08,14936.0,Channel Islands,20.8
555149,21375,LARGE CA^M@P&HOR !W^OOD FIELD MUSHRO&OM%,1,31/05/2011 15:49:00,10.79,,United Kingdom,10.79
572552,21123,SET/10 IVO$R*Y POLK&ADOT PA!R!TY C&AN&DLES,5,10-24-2011 05:07 PM,0.83,14096.0,United Kingdom,4.1499999999999995
559907,23201,JUM@BO BAG$ ALPHABET!,10,2011.07.13 13:37:00,2.08,12766.0,Portugal,20.8
536676,84846A,S!CENTED CANDL$E I#N $D%IGIT&ALIS T#IN,6,12/02/2010 12:18:00,2.1,16752.0,United Kingdom,12.6
546154,62018,S%OMBRERO,400,2011.10.03 07:43:00,1.25,13953.0,United Kingdom,500.0
544191,22087,PAPE^R BUN&TING W@HI&TE LACE*,12,16/02/2011 16:57:00,2.95,13089.0,United Kingdom,35.400000000000006
554999,20718,RED* RE$TROSPO&T S&H#O&PPER$ BAG,2,29/05/2011 15:44:00,1.25,15547.0,United Kingdom,2.5
551507,22554,PL!ASTERS^ IN^ TIN$ WOO!DLAND &ANI@MA^LS,12,04-28-2011 06:11 PM,1.65,18272.0,United Kingdom,19.799999999999997
556876,22662,L*U@NCH ^BA#G DOLLY GIRL D@ES!I&GN%,1,06-15-2011 11:56 AM,1.65,16241.0,United Kingdom,1.65
551007,22501,P!ICNIC$ BA!SKE*T #WICKER LARGE,1,04-26-2011 09:49 AM,20.79,,United Kingdom,20.79
539738,22813,P^ACK% 3 BOXES& BIRD PANNETONE,1,2010.12.21 15:19:00,4.21,,United Kingdom,4.21
556910,22121,NOEL WOODEN BLOCK LE*TTE%RS,2,06-15-2011 01:25 PM,5.95,12748.0,United Kingdom,11.9
554376,22722,SET OF 6 SPICE TI!NS P!A$NTRY DESIG^N,2,05-24-2011 11:31 AM,3.95,15719.0,United Kingdom,7.9
543306,22433,WATERIN#G C!AN GREEN$ DI*NOSAUR,1,02/07/2011 11:56:00,1.95,16686.0,United Kingdom,1.95
565207,85014A,BLAC@K$/BLUE *PO&LKA^D!OT UMBRE&LLA,2,09/01/2011 16:46:00,5.95,16764.0,United Kingdom,11.9
537459,22553,PLAS%TERS I&N# T*I*N #SKULLS,12,07-12-2010 09:57 AM,1.65,17470.0,United Kingdom,19.799999999999997
560284,84755,CO&LO&U%R GLA!SS T-$LIGHT ^H^OLDER& HA#NGING,16,07-18-2011 09:15 AM,0.65,13705.0,United Kingdom,10.4
551284,20724,RED RETR^OSPO#T CHA^RLOTT^E %BA@G,6,2011.04.27 14:05:00,0.85,15005.0,United Kingdom,5.1
578811,47591D,PINK FA!IRY CAK!E C*HILDR*EN@S @APRON@,8,2011.11.25 13:28:00,1.95,12438.0,Norway,15.6
575493,22941,CHRI^STMAS LIGHTS 10$ %RE#I&NDEER$,4,11/10/2011 08:39:00,8.5,18210.0,United Kingdom,34.0
573903,23301,GARD^ENERS KNEELING# PAD$ KEE^P$ C%A!L#M,16,2011.01.11 14:51:00,1.65,14667.0,United Kingdom,26.4
568898,21519,GI$N && TONIC D*IET GREET!I#N@G CARD,12,09-29-2011 01:17 PM,0.42,13354.0,United Kingdom,5.04
544940,22960,JAM MAK*I^N@G S%ET WIT&H J#ARS,6,02-25-2011 10:19 AM,4.25,16592.0,United Kingdom,25.5
572301,82552,WAS&HROOM& METAL SI*GN,2,23/10/2011 14:41:00,1.45,16794.0,United Kingdom,2.9
555896,22440,B#ALLOON WAT&ER BO*MB% @PACK OF 35%,10,07-06-2011 04:04 PM,0.42,15640.0,United Kingdom,4.2
537623,22941,CHRISTM&AS L$IGHTS 10 #REIN#DE^ER,3,07-12-2010 02:31 PM,8.5,15858.0,United Kingdom,25.5
537955,22896,P%E#G *B#AG$ @APPLE*S DESIGN,2,09-12-2010 11:28 AM,2.55,16782.0,United Kingdom,5.1
551399,20622,VIPP#AS*S%PORT C@OVE@R,4,04-28-2011 01:17 PM,2.1,17874.0,United Kingdom,8.4
578620,22867,HAND WARM*ER BIRD% DESI$GN,1,2011.11.24 15:21:00,2.1,17247.0,United Kingdom,2.1
577500,22699,ROSES !R$EG@ENC#Y$ TEA$C^UP! AN*D SAUCER,1,2011.11.20 12:30:00,2.95,14052.0,United Kingdom,2.95
560434,22348,TEA BAG% PLA^TE %R#ED %RETRO#SPO&T,1,2011.07.18 15:56:00,1.63,,United Kingdom,1.63
549843,22383,LUN$CH B&AG$ *SUKI  DESIGN%,20,2011.12.04 14:04:00,1.65,13157.0,United Kingdom,33.0
553860,23101,SI#LVER STARS$ TA&BLE* DECO#RATIO$N,1,2011.05.19 13:57:00,0.83,17841.0,United Kingdom,0.83
560997,21981,P$A$CK @OF 12 WOOD%LAND TISS&UES,24,22/07/2011 13:59:00,0.29,12627.0,Germany,6.959999999999999
562955,23197,SKET*CHBO$OK M^AGNETIC@ $SHOPPI#NG LIST#,2,11-08-2011 10:14 AM,3.29,,United Kingdom,6.58
548214,22178,VICT%O@RIAN $GLASS! HAN&G%ING T-LIGHT,12,30/03/2011 09:17:00,1.25,13720.0,United Kingdom,15.0
550346,22607,W&OODEN #ROUNDE^R^S GARDEN SET,2,04-18-2011 09:31 AM,9.95,16639.0,United Kingdom,19.9
558100,21756,B*AT*H$ ^BUILDING BLOCK WO!RD,6,06-26-2011 01:46 PM,5.95,17768.0,United Kingdom,35.7
575073,22578,WO%ODE$N STAR& CHRIS&TMAS SCANDINAVIAN,10,08-11-2011 01:10 PM,0.29,13975.0,United Kingdom,2.9
568654,22927,GRE^EN GIAN%T GARDEN !THERMOMETER,2,28/09/2011 12:20:00,5.95,14911.0,EIRE,11.9
564856,84050,PIN&K HEART &S^HAP@E &EG$G% FRYING PAN,12,08-31-2011 09:11 AM,1.65,12477.0,Germany,19.799999999999997
580500,21624,VI$NTAGE UNION JA$CK !DOO*RSTOP&,1,04-12-2011 12:52 PM,5.95,17131.0,United Kingdom,5.95
581439,23229,VINTAG*E DONKEY TAIL GAME$,1,2011.08.12 16:30:00,7.46,,United Kingdom,7.46
542633,84991,60 TEA*TIME @F*AIRY !CA%KE CASES,2,2011.01.31 10:31:00,1.25,,United Kingdom,2.5
556683,23240,SET OF 4 K&NI!CK* @K$NACK T&INS@ DOILEY,6,06-14-2011 09:43 AM,4.15,15358.0,United Kingdom,24.9
549847,22367,CHILDRENS* APRON !SPACEBOY D$ES#IG&N,8,2011.12.04 14:43:00,1.95,15358.0,United Kingdom,15.6
C558313,22629,SPACEBOY! LU&NCH BOX*,-1,28/06/2011 11:31:00,1.95,13870.0,United Kingdom,-1.95
536409,72802C,VAN*ILL$A S#CENT CANDLE JEW@ELL$E^D &BOX$,1,01-12-2010 11:45 AM,4.25,17908.0,United Kingdom,4.25
557956,22753,SMALL@ YELLOW BABUSHKA NOTEBOOK,3,23/06/2011 19:20:00,0.85,18283.0,United Kingdom,2.55
C559947,20914,SET/5 !RED% R#ETR#O^SPOT @L^I$D GLA@SS BOWL!S,-32,2011.07.14 10:27:00,2.55,16701.0,United Kingdom,-81.6
550941,84508B,STRIP!ES DESIGN TEDDY,1,2011.04.21 15:46:00,2.55,17109.0,United Kingdom,2.55
557959,20685,DO@O%RM%AT RE@D RETR#O%S@PO#T@,1,23/06/2011 19:29:00,7.95,17351.0,United Kingdom,7.95
538308,21967,PACK OF 12$ SKULL$ ^TISSUE!S*,24,10-12-2010 01:29 PM,0.29,14107.0,United Kingdom,6.959999999999999
567148,16169E,WRAP $50'^S^ ! CHRI#STMAS!,25,2011.09.16 15:23:00,0.42,18225.0,United Kingdom,10.5
566291,22624,I#VORY KITCHEN@ SCALES,1,2011.11.09 15:31:00,8.5,12965.0,United Kingdom,8.5
557765,22456,N&ATUR*AL SLATE C&HA#LK!BOARD %LARGE,1,2011.06.22 14:23:00,4.95,16247.0,United Kingdom,4.95
570919,35810A,ENAM^E%L PINK COFFEE CONTAINER,12,13/10/2011 10:57:00,0.83,12584.0,Italy,9.96
576555,22659,L^UN&CH BOX I LOV#E LOND#ON,12,15/11/2011 13:01:00,1.95,17861.0,United Kingdom,23.4
551718,21756,BA$T^H BUILDING BLOCK WORD,1,2011.03.05 16:06:00,11.63,,United Kingdom,11.63
544684,21245,G^RE*EN POLKADOT P%LATE,1,02-22-2011 04:32 PM,3.29,,United Kingdom,3.29
541696,22452,MEA@SURING T^APE BABUSH$KA @PI!N^K,8,20/01/2011 18:08:00,1.63,,United Kingdom,13.04
541810,20711,JU%M%BO BAG T%OYS,2,01-21-2011 03:00 PM,4.13,,United Kingdom,8.26
C540270,20725,LUNCH %BA^G RED RE^TROSPOT&,-1,01/06/2011 11:40:00,1.45,14680.0,United Kingdom,-1.45
580536,23204,CHARLO#T^TE BAG# APPLES D@ESIGN,10,12/04/2011 16:07:00,0.85,12490.0,France,8.5
580115,84755,COLOUR GL#ASS T-LIG!HT @HO*LD%ER H$ANGING,4,01-12-2011 04:22 PM,1.24,,United Kingdom,4.96
580983,22949,36 DOILIES! DOLLY GIRL,1,06-12-2011 04:26 PM,2.92,,United Kingdom,2.92
574856,48185,DOORMAT FAIRY $CAK!E,1,07-11-2011 12:06 PM,14.13,,United Kingdom,14.13
558777,21658,G^LASS  BEURRE^ DIS^H,1,07/04/2011 10:23:00,8.29,,United Kingdom,8.29
546007,21403,BLUE EGG  S^POO^N,1,08-03-2011 03:34 PM,0.42,,United Kingdom,0.42
565475,84992,72 SWEE%TH$EART FA!IRY CAKE CASES,120,05-09-2011 10:47 AM,0.42,14156.0,EIRE,50.4
566559,22624,IVORY KITC*H&E@N S!CAL&ES,2,09-13-2011 11:52 AM,8.5,18044.0,United Kingdom,17.0
541576,85040A,S/&4 ^PI#N^K FLOWER CANDLES !IN$ B$OWL$,2,01-19-2011 01:32 PM,1.65,17097.0,Spain,3.3
581580,21790,VI$N*TAGE SNAP CARDS,1,09-12-2011 12:20 PM,0.85,12748.0,United Kingdom,0.85
555865,21618,4 W!ILDFLOWER! BOTANICAL C&AND#LES,1,07-06-2011 02:30 PM,3.75,14530.0,United Kingdom,3.75
564838,22362,G%LA#SS@ JAR ^PEACOCK BAT^H S@ALTS,1,08-30-2011 12:43 PM,5.79,,United Kingdom,5.79
573020,20983,12& P!EN$CILS TALL TUBE R@ED ^RE@T*R$OS!POT,12,27/10/2011 12:37:00,0.85,14842.0,United Kingdom,10.2
571328,22733,3D !TRAD$ITIONAL &C@HR&IST&MAS S%TICKERS!,18,10-17-2011 11:27 AM,1.25,12473.0,Germany,22.5
543467,21523,DOORM%AT FANCY@ FON@T HO#ME %S^WE$ET ^HOM#E!,1,02/08/2011 14:35:00,14.13,,United Kingdom,14.13
570488,23217,LAURE$L^ HEA@R^T AN%TIQUE #SILVE$R^,1,2011.10.10 17:12:00,2.5,14096.0,United Kingdom,2.5
581489,22061,LARGE CAKE* *ST^AND% % HA@NGING STRA*WBERY,48,2011.09.12 09:46:00,2.95,16954.0,United Kingdom,141.60000000000002
572317,23526,D%OG LICENCE WALL& ART,2,23/10/2011 16:13:00,5.95,14629.0,United Kingdom,11.9
575930,84581,DOG T!OY W%ITH P@INK C!ROCHET SKI!RT,1,11-11-2011 05:58 PM,4.13,,United Kingdom,4.13
540832,22555,PLASTERS I&N TIN $STRONGMAN,1,01/11/2011 14:42:00,3.29,,United Kingdom,3.29
571028,21733,RED HANG&ING HEART$ T-LIGHT H@O*LDE&R!,2,2011.10.13 12:21:00,2.95,16770.0,United Kingdom,5.9
575930,72817,SET $O$F 2# CHRI&STMAS DECOUP^AGE %C^AND&LE,5,11/11/2011 17:58:00,1.63,,United Kingdom,8.149999999999999
546892,85099B,JUMBO B!AG RED$ RETROSPOT,1,2011.03.17 18:20:00,4.13,,United Kingdom,4.13
538421,22726,ALARM# $CLO@CK BAKELI*KE *GRE#EN,1,12/12/2010 12:08:00,3.75,17917.0,United Kingdom,3.75
562031,90161C,AN@T COPPER LI@ME* BO!U#DIC*CA BRACEL%ET*,1,08/01/2011 17:37:00,4.95,16984.0,United Kingdom,4.95
569667,84832,ZINC WILLIE ^WINK!IE  $CANDLE STI#CK^,12,10/05/2011 13:42:00,0.85,17521.0,United Kingdom,10.2
538163,47504H,EN*G^L@ISH RO#SE #SPI$RIT %LEVEL,1,12/09/2010 17:27:00,1.95,17841.0,United Kingdom,1.95
575985,23321,SM^ALL$ WH#ITE HEA%RT OF #WI$CK*ER,2,13/11/2011 14:09:00,1.65,17841.0,United Kingdom,3.3
579099,20674,GREEN P%O^LKADOT B&OWL,2,2011.11.28 11:26:00,1.25,15714.0,United Kingdom,2.5
553549,21179,NO #JUNK MAI*L M!ETA@L SIGN&,1,17/05/2011 16:09:00,1.63,,United Kingdom,1.63
550498,85185B,PINK% HORSE %SOC@K $P@UP#PET,3,18/04/2011 15:14:00,2.95,14692.0,United Kingdom,8.850000000000001
540818,48185,DOORMAT $FAIRY C$AKE,670,01/11/2011 12:57:00,6.75,15749.0,United Kingdom,4522.5
564848,23028,DRAWER ^KNOB# CRAC$K!LE GLAZE BLUE,6,08-30-2011 03:37 PM,1.65,16928.0,United Kingdom,9.9
558420,20717,STR%A$W*BERRY SHOP$PER^ BAG,4,2011.06.29 11:46:00,1.25,14577.0,United Kingdom,5.0
544657,22502,PIC*NIC BASKET WICK$ER# *SM^A*L$L,4,22/02/2011 13:08:00,5.95,14895.0,United Kingdom,23.8
580675,84692,B@OX# OF ^24 %COCK%TAI#L P^ARA*SO@LS,50,2011.05.12 14:35:00,0.42,15640.0,United Kingdom,21.0
559550,22677,FRENCH BLUE M*ETAL& DOOR% S&I&G@N 2,1,07/10/2011 15:38:00,1.25,17757.0,United Kingdom,1.25
576910,22505,MEMO! BOAR&D COTT$AGE DESI@GN,4,11-17-2011 09:51 AM,4.95,12477.0,Germany,19.8
557644,21794,CL!ASSIC $F&RENCH STY^LE ^BASKET *N!A#TU!RAL%,1,2011.06.21 17:06:00,7.46,,United Kingdom,7.46
570416,72760B,VINTAGE CREAM 3 BAS%KET CAKE STAND,2,10-10-2011 01:30 PM,9.95,15608.0,United Kingdom,19.9
569211,22500,SET& OF 2 TINS JARD!I^N DE PROV*ENCE&,1,02-10-2011 12:04 PM,4.95,15774.0,United Kingdom,4.95
555522,82482,W%OOD@E!N^ PICTURE F$RAME W&H$I%TE F@INISH,6,06/05/2011 11:29:00,2.55,15796.0,United Kingdom,15.3
575725,20728,L%U&NCH *BAG C^A^RS# !B%L&UE,20,2011.10.11 18:46:00,1.65,13098.0,United Kingdom,33.0
541950,22162,HEA@RT GA#RLAND RUSTI%C PADD@ED,8,2011.01.24 12:13:00,2.95,15498.0,United Kingdom,23.6
537666,22374,AIRLINE# BAG VINTAGE@ JET# SET% RED,1,2010.07.12 18:36:00,8.47,,United Kingdom,8.47
548242,20725,L@U*NCH BAG RED RETROSPOT,20,2011.03.30 10:34:00,1.65,16218.0,United Kingdom,33.0
568517,20866,BL@U@E @ROSE$ @FAB%RIC MI&RROR,2,27/09/2011 12:52:00,1.25,14456.0,United Kingdom,2.5
554278,82001S,VI@NYL RE#CORD %F$RAME SIL$VE$R,4,23/05/2011 13:25:00,3.75,13831.0,United Kingdom,15.0
574860,22714,CAR&D &B#IRTHDAY CO!W&BOY,500,07-11-2011 12:10 PM,0.36,17857.0,United Kingdom,180.0
537128,22890,N$OVEL*TY BISCUITS CAKE! STAND 3 TIE$R,1,12/05/2010 12:15:00,9.95,12841.0,United Kingdom,9.95
568314,22866,HAN@D WARME@R SCOTTY DOG DESIGN,2,2011.09.26 12:58:00,2.1,14387.0,United Kingdom,4.2
578262,23203,JUMBO BAG D&OILE*Y P*ATTERNS,2,23/11/2011 13:27:00,2.08,18283.0,United Kingdom,4.16
569700,22139,RET^ROSPOT* TEA@ SET *CERAMIC$ 11@ PC,1,05-10-2011 03:56 PM,10.79,,United Kingdom,10.79
562153,22662,LUN^CH BAG %DOLLY GIR@L DESIG!N,30,2011.03.08 11:21:00,1.45,14088.0,United Kingdom,43.5
541596,22931,BA!K@ING! ^MOULD HEAR@T #WH%ITE &CH$O%COLATE,2,2011.01.19 16:18:00,2.55,17602.0,United Kingdom,5.1
537440,22616,PACK OF# @12 #L$ONDON& $TI&SS&UES@,12,06-12-2010 05:16 PM,0.29,17869.0,United Kingdom,3.4799999999999995
545149,22570,FELTC@RAFT #CUSHI&ON RABBIT,4,02-28-2011 12:19 PM,3.75,15062.0,United Kingdom,15.0
573868,21249,WOODLAND  HEI@G$HT !CHA^RT ST&IC*KER^S,6,2011.01.11 12:18:00,2.95,12491.0,France,17.700000000000003
567819,22086,PA%PER #CHAI#N% !K^IT 50'S C^HRISTMA*S,12,22/09/2011 12:42:00,2.95,14004.0,United Kingdom,35.400000000000006
C549987,22625,R@ED KI&T^CHEN# SCA$L!ES,-1,13/04/2011 16:06:00,8.5,14367.0,United Kingdom,-8.5
559202,22666,RE#CI%PE BOX P*ANTR*Y YELL!OW* DE*SIGN,6,2011.07.07 10:40:00,2.95,13583.0,United Kingdom,17.700000000000003
549239,22970,LONDON^ B!U^S @COFFE#E $MUG$,12,2011.07.04 11:37:00,2.55,13102.0,United Kingdom,30.6
542836,85214,TU$B$ 24 P*INK& F!LO&WER PEGS,1,2011.01.02 11:31:00,1.65,16745.0,United Kingdom,1.65
569060,85048,15CM CHRISTM%AS G@LASS BALL! 2&0 LIGH#TS,2,30/09/2011 10:52:00,7.95,13954.0,United Kingdom,15.9
577524,22158,3 H!EAR*TS HANGING^ DEC@O^RATION RU!STIC,8,20/11/2011 13:33:00,2.95,16905.0,United Kingdom,23.6
544941,84228,HE^N HO*U&S%E $W CHICK ^STANDI$NG,2,2011.02.25 10:25:00,0.42,12841.0,United Kingdom,0.84
538807,22585,PACK OF 6 B&I^RDY @GIFT$ TAGS$,20,12-14-2010 12:06 PM,1.25,17194.0,United Kingdom,25.0
548715,23128,FELT$C*RAFT BOY JE@AN-PAUL KIT,3,2011.03.04 15:22:00,4.95,17758.0,United Kingdom,14.85
563018,85061W,WHITE JEWELLED H!EART DECORATION,24,2011.11.08 12:53:00,0.85,13427.0,United Kingdom,20.4
554505,22595,CHR&ISTM^AS GIN&G%HAM HEART,12,24/05/2011 15:14:00,0.85,17521.0,United Kingdom,10.2
553660,22115,M&ETAL SIGN EMPIR$E* T*EA,6,2011.05.18 11:58:00,2.95,14620.0,United Kingdom,17.700000000000003
563937,21902,"KEY F!OB ,$ ^FRO^N^T # DOOR",24,22/08/2011 09:10:00,0.65,18204.0,United Kingdom,15.6
564141,22978,PA*NTRY ROLL#ING& PI$N,2,08-23-2011 11:47 AM,3.75,17841.0,United Kingdom,7.5
547789,35914,PINK C!HIC&K EGG WAR$MER !+ EGG #CUP,12,2011.03.25 12:04:00,2.1,14911.0,EIRE,25.200000000000003
574387,23084,RA&BBIT %NIGHT& LI*GHT,6,04-11-2011 11:04 AM,2.08,12944.0,United Kingdom,12.48
564516,21936,RED &RE!TRO#SPOT PI&CNI#C* BA@G,2,2011.08.25 14:45:00,5.79,,United Kingdom,11.58
553838,22634,CHILDS^ B!REAKFAST SET$ SPACEB&OY,2,05-19-2011 12:10 PM,9.95,12620.0,France,19.9
574240,23265,S^ET &O!F #3 WOOD%EN TRE#E$ !DEC!ORATIO%NS&,6,11/03/2011 12:45:00,1.25,15998.0,United Kingdom,7.5
572553,21086,SET/6 RED SPOTTY P!APER CU&P*S,2,2011.10.24 17:09:00,1.63,,United Kingdom,3.26
579188,22466,F%A!IR#Y T&ALE$ C&O&TTAGE& NIGHT*LI@GHT,12,2011.11.28 15:34:00,1.95,12748.0,United Kingdom,23.4
539484,22109,F^ULL &EN@GLIS*H@ BREAKFA*ST %P$LATE,1,12-19-2010 03:44 PM,3.75,15640.0,United Kingdom,3.75
560773,22362,GLA%SS J!AR *P@EAC#O!C%K $BAT!H *SALTS,1,20/07/2011 16:17:00,5.79,,United Kingdom,5.79
538177,20961,STRAWBERRY B#ATH SP%O%N$GE^,1,10-12-2010 09:51 AM,2.51,,United Kingdom,2.51
568721,22067,C$HOC TRUFFLE G&OL^D TRIN^KET POT!,1,09-28-2011 04:24 PM,3.29,,United Kingdom,3.29
564843,23052,RECYCL^ED &ACAPULC@O! MAT TURQUOISE^,1,30/08/2011 14:09:00,8.25,15866.0,United Kingdom,8.25
574297,22595,CHRISTMAS G!IN&GHAM H^EART,12,03-11-2011 03:54 PM,0.85,16602.0,United Kingdom,10.2
580729,22123,PING M@ICROWAVE APRON,1,05-12-2011 05:24 PM,4.13,,United Kingdom,4.13
569691,22904,CALE%NDAR PA#PER CUT DESIGN,12,2011.05.10 15:09:00,2.95,18223.0,United Kingdom,35.400000000000006
548987,22771,CLEA#R DRAWER KNOB ACRY#LIC EDWARDI^AN,12,05-04-2011 12:50 PM,1.25,14535.0,United Kingdom,15.0
537666,84945,M#ULTI C&OLO^UR! #SILV*ER* &T-%LIGHT @HOLDER,6,2010.07.12 18:36:00,1.84,,United Kingdom,11.04
570479,23290,SP&ACEBOY CHILDR#EN#S BOW^L,5,10/10/2011 16:58:00,1.25,17589.0,United Kingdom,6.25
574310,23013,GLASS #APOTH#E@CAR*Y# B!OTTLE TONI^C#,4,03-11-2011 04:56 PM,3.95,13467.0,United Kingdom,15.8
538177,22728,ALARM* CLOCK# BAKELIKE PIN#K,2,12/10/2010 09:51:00,7.62,,United Kingdom,15.24
537643,20723,STRAW^BERRY# CHAR^LOTT#E #BAG,3,2010.07.12 15:34:00,2.51,,United Kingdom,7.529999999999999
539070,21086,SET/6 RED@ *SPOTTY PAPER CU%PS,11,2010.12.15 17:01:00,0.65,,United Kingdom,7.15
567792,23392,SPACE#BO#Y ROCK&ET LOLLY M&A^KE!RS,6,2011.09.22 11:40:00,2.08,17581.0,United Kingdom,12.48
C576244,D,Di@scount,-1,11-14-2011 01:40 PM,6.0,18167.0,United Kingdom,-6.0
574561,21877,HOME SW!EET HO&ME* MUG,2,2011.04.11 15:52:00,3.29,,United Kingdom,6.58
554957,21700,BIG DOUGHNUT F^RIDGE MAGNETS,1,2011.05.27 15:17:00,8.29,,United Kingdom,8.29
559921,84663A,GRAS^S! HOPPER^ @WOO^DEN $W#ALL CLOC!K^,6,07-13-2011 03:42 PM,0.79,13667.0,United Kingdom,4.74
542345,21385,IVOR#Y HA#NGING DE@CORAT*ION!  HEA$RT,6,01-27-2011 11:55 AM,0.85,15910.0,United Kingdom,5.1
564724,22556,PL@ASTERS IN $TIN *CIR$CU@S# PARAD%E,2,08-28-2011 12:16 PM,1.65,15555.0,United Kingdom,3.3
558874,20983,12! PENCILS@ TA#L$L& TUB#E RED% RET*R$OSP@OT,1,2011.04.07 13:29:00,0.85,,United Kingdom,0.85
544311,22989,SE!T$ 2$ PANTR*Y DESIGN TEA TOWELS!,1,2011.02.17 14:19:00,3.25,17841.0,United Kingdom,3.25
559162,20974,12 PENCILS &SM^ALL TUBE $SKU@LL,1,06-07-2011 04:29 PM,1.25,,United Kingdom,1.25
561515,22333,RETRO!SP#OT &PARTY BAG + STI^CKE^R SET,2,07-27-2011 03:16 PM,3.29,,United Kingdom,6.58
580369,23492,VINTAGE J$INGLE BEL$LS$ WREATH,1,12/02/2011 16:44:00,8.25,,United Kingdom,8.25
576618,22554,PLA$ST!ER^S *IN% TIN% W*O@ODLAN&D% A$NI#MALS,1,15/11/2011 17:00:00,3.29,,United Kingdom,3.29
562264,85032B,BLOSS&OM IMAGES GI%FT WRAP !SE&T,1,03-08-2011 04:14 PM,1.63,,United Kingdom,1.63
566010,22959,W*RAP CHRISTMAS VILLAGE,25,08-09-2011 12:05 PM,0.42,13700.0,United Kingdom,10.5
